epoch,train_id,segment,speaker,scene_id,filepath,filename,duration,rms,max_abs,std,energy,zero_crossing_rate,is_mostly_silent,dynamic_range,file_size,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_flatness,low_freq_energy,mid_freq_energy,high_freq_energy,spectral_entropy,spectral_par,high_freq_ratio,is_low_complexity,is_missing_highs,is_overly_smooth
38,11,145,0,11_ha_seg145,data/working_dir/experiments/ha-joint-7/train_ha/train_samples/epoch038_train_11_ha_seg145_proc_spk0.wav,epoch038_train_11_ha_seg145_proc_spk0.wav,0.348,0.010802596,0.012298584,0.00040703907,0.6497638,0.0,False,1.1265314,11214,360.9258367676544,990.8318245813363,654.1193181818181,0.00020887787,0.99986446,0.00011643238,1.9071087e-05,0.8767537,792.32666,3.099825e-05,True,True,True
2,11,145,0,11_ha_seg145,data/working_dir/experiments/ha-joint-7/train_ha/train_samples/epoch002_train_11_ha_seg145_proc_spk0.wav,epoch002_train_11_ha_seg145_proc_spk0.wav,0.348,0.0073899277,0.031311035,0.0060204375,0.30407423,0.10054154829545454,False,12.541133,11214,2059.954020994746,1847.7268893598396,4144.176136363636,0.049002398,0.71853304,0.25556725,0.025899671,5.786195,357.60464,0.012975348,True,False,True
20,11,145,0,11_ha_seg145,data/working_dir/experiments/ha-joint-7/train_ha/train_samples/epoch020_train_11_ha_seg145_proc_spk0.wav,epoch020_train_11_ha_seg145_proc_spk0.wav,0.348,0.010484035,0.0132751465,0.000928081,0.61200666,0.0,False,2.0502086,11214,667.3612334088535,1315.4621206989218,1386.3636363636363,0.00031566437,0.99897,0.00097019406,5.980066e-05,0.9366294,789.0827,4.994945e-05,True,True,True
34,16,020,1,16_ha_seg020,data/working_dir/experiments/ha-joint-7/train_ha/train_samples/epoch034_train_16_ha_seg020_proc_spk1.wav,epoch034_train_16_ha_seg020_proc_spk1.wav,1.116,0.0032205274,0.0032348633,1.5232986e-05,0.18519881,0.0,False,0.038551714,35790,272.051471709309,1119.3369816688755,134.82142857142858,7.51754e-05,0.9999631,2.6919395e-05,1.01070455e-05,0.7699514,811.9403,1.8579125e-05,True,True,True
12,08,004,1,08_ha_seg004,data/working_dir/experiments/ha-joint-7/train_ha/train_samples/epoch012_train_08_ha_seg004_proc_spk1.wav,epoch012_train_08_ha_seg004_proc_spk1.wav,4.0,0.0033022708,0.0034179688,2.2979284e-05,0.6979195,0.0,False,0.29908183,128078,366.8405903603656,1336.7549171490182,60.01984126984127,4.4726843e-05,0.9999689,1.6934679e-05,1.4181193e-05,0.74400073,816.9352,2.8074493e-05,True,True,True
8,16,020,0,16_ha_seg020,data/working_dir/experiments/ha-joint-7/train_ha/train_samples/epoch008_train_16_ha_seg020_proc_spk0.wav,epoch008_train_16_ha_seg020_proc_spk0.wav,1.116,0.0048823594,0.0068359375,0.0004823404,0.42564118,0.0,False,2.9233499,35790,1541.8340168429077,2359.840309312905,4694.866071428572,0.0010121231,0.99853086,0.0006559518,0.00081307767,0.85488236,807.2077,0.0021748133,True,True,True
16,16,020,0,16_ha_seg020,data/working_dir/experiments/ha-joint-7/train_ha/train_samples/epoch016_train_16_ha_seg020_proc_spk0.wav,epoch016_train_16_ha_seg020_proc_spk0.wav,1.116,0.008660337,0.010345459,0.0003386357,1.3392258,0.0,False,1.544289,35790,379.48755056979735,1186.0886353479766,433.0357142857143,7.5858356e-05,0.99993265,5.370859e-05,1.3763735e-05,0.78423464,811.2617,2.2674716e-05,True,True,True
12,16,020,2,16_ha_seg020,data/working_dir/experiments/ha-joint-7/train_ha/train_samples/epoch012_train_16_ha_seg020_proc_spk2.wav,epoch012_train_16_ha_seg020_proc_spk2.wav,1.116,0.0031400225,0.0032348633,2.0994512e-05,0.17605554,0.0,False,0.25843596,35790,398.0025039936221,1423.1965924719718,140.625,8.1096376e-05,0.9999501,2.7982771e-05,2.1953183e-05,0.76997006,811.9537,6.0827733e-05,True,True,True
24,08,004,0,08_ha_seg004,data/working_dir/experiments/ha-joint-7/train_ha/train_samples/epoch024_train_08_ha_seg004_proc_spk0.wav,epoch024_train_08_ha_seg004_proc_spk0.wav,4.0,0.008452848,0.00881958,7.086687e-05,4.57284,0.0,False,0.36888707,128078,156.47285712332834,805.541748510337,59.08978174603175,3.6660847e-05,0.99998194,1.446236e-05,3.6676104e-06,0.744273,816.9203,7.198787e-06,True,True,True
6,11,145,0,11_ha_seg145,data/working_dir/experiments/ha-joint-7/train_ha/train_samples/epoch006_train_11_ha_seg145_proc_spk0.wav,epoch006_train_11_ha_seg145_proc_spk0.wav,0.348,0.0060691494,0.015289307,0.0024308409,0.2050949,0.014293323863636364,False,8.025185,11214,1701.7800353302657,1988.071619385144,3958.806818181818,0.0072342097,0.9682785,0.027050484,0.004670965,1.9680502,710.7436,0.008358352,True,True,True
16,11,145,0,11_ha_seg145,data/working_dir/experiments/ha-joint-7/train_ha/train_samples/epoch016_train_11_ha_seg145_proc_spk0.wav,epoch016_train_11_ha_seg145_proc_spk0.wav,0.348,0.010872318,0.018127441,0.0024276068,0.6581783,0.0,False,4.4402785,11214,783.7305702383023,1291.9548654394175,1506.3920454545455,0.00043805607,0.9951966,0.0047038975,9.967783e-05,1.2354947,768.5085,4.761665e-05,True,True,True
30,11,145,2,11_ha_seg145,data/working_dir/experiments/ha-joint-7/train_ha/train_samples/epoch030_train_11_ha_seg145_proc_spk2.wav,epoch030_train_11_ha_seg145_proc_spk2.wav,0.348,0.003478906,0.0035095215,2.0830544e-06,0.06738831,0.0,False,0.076079145,11214,220.7126476902505,695.7065586559193,405.53977272727275,0.00022437262,0.9999014,7.923176e-05,1.93571e-05,0.8631949,793.0311,3.1347357e-05,True,True,True
30,16,020,2,16_ha_seg020,data/working_dir/experiments/ha-joint-7/train_ha/train_samples/epoch030_train_16_ha_seg020_proc_spk2.wav,epoch030_train_16_ha_seg020_proc_spk2.wav,1.116,0.0035390446,0.0035705566,6.262085e-06,0.2236435,0.0,False,0.0769731,35790,101.25742722717075,549.5146911517535,134.59821428571428,7.245912e-05,0.9999702,2.3843444e-05,6.000504e-06,0.7693391,812.0298,9.720931e-06,True,True,True
6,08,004,2,08_ha_seg004,data/working_dir/experiments/ha-joint-7/train_ha/train_samples/epoch006_train_08_ha_seg004_proc_spk2.wav,epoch006_train_08_ha_seg004_proc_spk2.wav,4.0,0.0044438858,0.011291504,0.00078565493,1.2638795,0.0001240079365079365,False,8.099758,128078,1432.9912127891757,2224.263399293956,3852.8645833333335,0.0013755655,0.9964325,0.0023151555,0.0012524414,1.0043846,801.4048,0.0044043893,True,True,True
