base_name,epoch,train_id,segment,speaker_id,sample_rate,target_length,processed_length,snr_db,si_sdr_db,pesq,stoi,noisy_snr_db,snr_improvement_db,sdr,sir,sar
epoch018_train_13_ha_seg158,18,13,158,2,16000,52160,52160,-0.06632040970282504,-33.43867694040761,1.0973563194274902,0.47635291057578244,-9.186263825378129,9.119943415675303,,,
epoch030_train_24_ha_seg004,30,24,4,0,16000,64000,64000,-6.276634246999633,-19.971388739188406,1.098612904548645,0.5346504989346398,-7.985811821103721,1.7091775741040882,,,
epoch030_train_24_ha_seg004,30,24,4,1,16000,64000,64000,-0.2530745465898731,-54.97339250734526,1.0415310859680176,0.27693093185677004,-16.188672049695274,15.9355975031054,,,
epoch030_train_24_ha_seg004,30,24,4,2,16000,64000,64000,-2.9801620368264903,-28.06592893383414,1.0786800384521484,0.3581561630418301,-28.613903152541376,25.633741115714884,,,
epoch008_train_25_ha_seg055,8,25,55,0,16000,44992,44992,-6.348249412012677,-11.73829270956782,1.0483427047729492,0.45429712918423154,-14.852074155150756,8.503824743138079,,,
epoch008_train_25_ha_seg055,8,25,55,1,16000,44992,44992,-0.12186843130506436,-63.77500742540046,1.1207773685455322,0.3421499327268833,-7.3682450975467155,7.246376666241651,,,
epoch008_train_25_ha_seg055,8,25,55,2,16000,44992,44992,-0.21350086487966574,-53.979710771545726,1.0241515636444092,0.42849262296534546,-8.280445339339387,8.06694447445972,,,
epoch004_train_16_ha_seg070,4,16,70,0,16000,7104,7104,-24.02989504193201,-33.79762405272476,1.1184495687484741,0.2612821806298206,-15.136590642843235,-8.893304399088777,,,
epoch004_train_16_ha_seg070,4,16,70,1,16000,7104,7104,-1.4286235640236788,-30.402109238199095,1.05079984664917,1e-05,-11.09794358116602,9.66932001714234,,,
epoch004_train_16_ha_seg070,4,16,70,2,16000,7104,7104,-0.1294511626906043,-44.97087618454661,1.021216869354248,0.2809092942701764,-2.9428832320904452,2.813432069399841,,,
epoch050_train_25_ha_seg157,50,25,157,0,16000,30656,30656,-3.165835597951678,-5.917626160341362,1.147409200668335,0.5690541898450839,-11.080582755359474,7.914747157407796,,,
epoch050_train_25_ha_seg157,50,25,157,1,16000,30656,30656,-0.023978341890193863,-31.161195704555507,1.3529689311981201,0.3347544478690494,-11.22997261560933,11.205994273719137,,,
epoch050_train_25_ha_seg157,50,25,157,2,16000,30656,30656,-0.09482436127193347,-30.271562661146074,2.642043113708496,0.36816221830977486,-13.573770234372336,13.478945873100402,,,
epoch032_train_13_ha_seg054,32,13,54,0,16000,27072,27072,-11.684221833237984,-13.750978151817566,1.2212244272232056,0.6342514399289628,-10.535367139000897,-1.1488546942370874,,,
epoch032_train_13_ha_seg054,32,13,54,1,16000,27072,27072,-0.2519811887963919,-28.16105517938084,1.034633994102478,0.37356270497937843,-9.465524458859004,9.213543270062612,,,
epoch032_train_13_ha_seg054,32,13,54,2,16000,27072,27072,-0.0816930780884011,-30.97064230161367,1.0491119623184204,0.4062150487436229,-5.571168783283252,5.489475705194851,,,
epoch002_train_03_ha_seg014,2,3,14,0,16000,64000,64000,-6.610918112406525,-20.791614998306017,1.0636584758758545,0.6030618491370145,-18.59559361285594,11.984675500449415,,,
epoch002_train_03_ha_seg014,2,3,14,1,16000,64000,64000,-17.500306066176723,-28.415654080648245,,1e-05,-46.822641559190984,29.32233549301426,,,
epoch002_train_03_ha_seg014,2,3,14,2,16000,64000,64000,-0.8588217403703086,-42.47958378854754,1.4294297695159912,0.3283336022629875,-22.814400125113863,21.955578384743553,,,
epoch044_train_27_ha_seg022,44,27,22,0,16000,45504,45504,-29.093707671828156,-20.372519898435506,1.0529571771621704,0.35115841606374265,-39.61781311807946,10.524105446251305,,,
epoch044_train_27_ha_seg022,44,27,22,1,16000,45504,45504,-0.013567523615184622,-37.20397801114516,3.6714131832122803,0.32716831782955297,-12.354015372380244,12.34044784876506,,,
epoch044_train_27_ha_seg022,44,27,22,2,16000,45504,45504,-0.023104584944837924,-36.89227563619519,1.0826002359390259,0.3712595579153424,-13.745209442973502,13.722104858028665,,,
epoch032_train_04_ha_seg024,32,4,24,0,16000,55232,55232,-12.04922714336938,-11.13042015704595,1.1027750968933105,0.6681447318623248,-8.419987473035665,-3.6292396703337158,,,
epoch032_train_04_ha_seg024,32,4,24,1,16000,55232,55232,-0.027133060150458944,-39.34451278855461,1.5252455472946167,0.36899122626242054,-10.542127292680394,10.514994232529935,,,
epoch032_train_04_ha_seg024,32,4,24,2,16000,55232,55232,-0.6771807228578132,-32.81386872109223,1.0810391902923584,0.287440257297322,-22.218365787257905,21.541185064400093,,,
epoch048_train_13_ha_seg093,48,13,93,0,16000,16320,16320,-7.365938548441642,-15.116876173720561,1.2364890575408936,0.5938030309678656,-8.196862970273934,0.8309244218322913,,,
epoch048_train_13_ha_seg093,48,13,93,1,16000,16320,16320,-0.31096261104995604,-28.49482342097131,1.0362309217453003,0.3850922653142331,-13.551000217944525,13.24003760689457,,,
epoch048_train_13_ha_seg093,48,13,93,2,16000,16320,16320,-0.012439429471923908,-38.55508837716607,1.5017666816711426,0.48267252517127734,-2.332827719667257,2.320388290195333,,,
epoch048_train_28_ha_seg114,48,28,114,0,16000,16832,16832,-12.672859132998822,-12.926811151269382,1.0756791830062866,0.4991430287453212,-8.31156343547136,-4.361295697527462,,,
epoch048_train_28_ha_seg114,48,28,114,1,16000,16832,16832,-0.10379992861117365,-28.74251608065315,1.0389745235443115,0.26206593688840435,-6.586753251954241,6.482953323343068,,,
epoch048_train_28_ha_seg114,48,28,114,2,16000,16832,16832,-0.26041470739951533,-20.96565457145398,1.1003315448760986,1e-05,-14.990979066714495,14.730564359314979,,,
epoch018_train_28_ha_seg157,18,28,157,0,16000,64000,64000,-10.570721278864745,-14.201236728191247,1.1474688053131104,0.6193956362860072,-5.887334166553117,-4.683387112311628,,,
epoch018_train_28_ha_seg157,18,28,157,1,16000,64000,64000,-20.978624739089366,-40.31161219065082,,1e-05,-47.450417017680316,26.47179227859095,,,
epoch018_train_28_ha_seg157,18,28,157,2,16000,64000,64000,-7.7520785879174925,-46.47883879821656,,1e-05,-32.725479895638976,24.973401307721485,,,
epoch026_train_19_ha_seg066,26,19,66,0,16000,17856,17856,-22.486612831408483,-18.799162826929493,1.1797521114349365,0.5186657249133337,-17.096189083599253,-5.39042374780923,,,
epoch026_train_19_ha_seg066,26,19,66,1,16000,17856,17856,-0.033282396383506524,-36.287152975101236,1.0366871356964111,0.4066972182975781,-4.365270928802071,4.331988532418564,,,
epoch026_train_19_ha_seg066,26,19,66,2,16000,17856,17856,-0.1607621415567585,-38.35473646821113,1.054287075996399,0.38202163986613125,-12.466184278265914,12.305422136709154,,,
epoch000_train_24_ha_seg017,0,24,17,0,16000,35776,35776,-10.485457340624205,-57.143671576028524,1.0484426021575928,0.4889077619868693,-6.253548423617602,-4.231908917006603,,,
epoch000_train_24_ha_seg017,0,24,17,1,16000,35776,35776,-7.803266669210056,-42.03958400377105,1.175156831741333,0.35204216347714146,-5.681552843125509,-2.121713826084547,,,
epoch000_train_24_ha_seg017,0,24,17,2,16000,35776,35776,-11.989574369239568,-42.74392571204419,1.1262924671173096,0.19867314175270448,-14.096011143002976,2.1064367737634075,,,
epoch022_train_08_ha_seg044,22,8,44,0,16000,18368,18368,-4.366323203281289,-23.62879701472327,1.0913797616958618,0.4656802594037526,-6.1840798650684174,1.8177566617871284,,,
epoch022_train_08_ha_seg044,22,8,44,1,16000,18368,18368,-0.39141025274093244,-43.09358032148062,1.0288366079330444,0.3446029298686115,-16.89968436775603,16.508274115015098,,,
epoch022_train_08_ha_seg044,22,8,44,2,16000,18368,18368,-0.010750543824407915,-50.09130957011149,1.0794177055358887,0.34433592331818147,-3.5497083985454303,3.5389578547210223,,,
epoch048_train_16_ha_seg027,48,16,27,0,16000,64000,64000,-18.749875993932385,-23.769935770157495,1.5805823802947998,0.5541152963608396,-14.201767685805669,-4.548108308126716,,,
epoch048_train_16_ha_seg027,48,16,27,1,16000,64000,64000,-inf,,,0.0,-inf,,,,
epoch048_train_16_ha_seg027,48,16,27,2,16000,64000,64000,-inf,,,0.0,-inf,,,,
epoch034_train_02_ha_seg007,34,2,7,0,16000,64000,64000,-10.060469154607816,-6.559005170298626,1.2635470628738403,0.6735878391033734,-14.735279379091144,4.674810224483329,,,
epoch034_train_02_ha_seg007,34,2,7,1,16000,64000,64000,-inf,,,0.0,-inf,,,,
epoch034_train_02_ha_seg007,34,2,7,2,16000,64000,64000,-inf,,,0.0,-inf,,,,
epoch038_train_15_ha_seg082,38,15,82,0,16000,40384,40384,-3.887669619725789,-17.288636891306332,1.0787937641143799,0.6855095935341627,-12.419008921233171,8.531339301507382,,,
epoch038_train_15_ha_seg082,38,15,82,1,16000,40384,40384,-0.12418263844481615,-81.6214059309579,1.9140701293945312,0.33016067428233,-17.20155204147097,17.077369403026154,,,
epoch038_train_15_ha_seg082,38,15,82,2,16000,40384,40384,-0.014808263237685944,-53.25147031765705,2.026430130004883,0.3511119562431303,-9.511808209122425,9.496999945884738,,,
epoch020_train_08_ha_seg195,20,8,195,0,16000,16832,16832,-11.940648768002067,-9.253307399459022,1.3947980403900146,0.7159424889218459,-8.281966105049124,-3.658682662952943,,,
epoch020_train_08_ha_seg195,20,8,195,1,16000,16832,16832,-0.04267440902098149,-38.15038398285901,1.0230498313903809,0.34373154783418025,-7.078541360678314,7.035866951657333,,,
